criterion_id,spine,criterion_title,criterion_year,criterion_director,criterion_country,imdb_tconst,imdb_primaryTitle,imdb_startYear,match_score,match_method
245,246.0,I vitelloni,1953.0,Federico Fellini,"Italy,",tt0046521,I Vitelloni,1953.0,112.0,auto
246,247.0,Slacker,1991.0,Richard Linklater,"United States,",tt0102943,Slacker,1990.0,106.0,auto
247,248.0,Videodrome,1983.0,David Cronenberg,"Canada,",tt0086541,Videodrome,1983.0,112.0,auto
248,249.0,The Battle of Algiers,1966.0,Gillo Pontecorvo,"Italy,",tt0058946,The Battle of Algiers,1966.0,112.0,auto
250,251.0,Shadows,1959.0,John Cassavetes,"United States,",tt0053270,Shadows,1958.0,106.0,auto
251,252.0,Faces,1968.0,John Cassavetes,"United States,",tt0062952,Faces,1968.0,112.0,auto
252,253.0,A Woman Under the Influence,1974.0,John Cassavetes,"United States,",tt0072417,A Woman Under the Influence,1974.0,112.0,auto
253,254.0,The Killing of a Chinese Bookie,1976.0,John Cassavetes,"United States,",tt0074749,The Killing of a Chinese Bookie,1976.0,112.0,auto
254,255.0,Opening Night,1977.0,John Cassavetes,"United States,",tt0079672,Opening Night,1977.0,112.0,auto
255,256.0,A Constant Forge,2000.0,Charles Kiselyak,"United States,",tt0346794,A Constant Forge,2000.0,112.0,auto
256,257.0,Secret Honor,1984.0,Robert Altman,"United States,",tt0088074,Secret Honor,1984.0,112.0,auto
258,259.0,Fat Girl,2001.0,Catherine Breillat,"France,",tt0243255,Fat Girl,2001.0,112.0,auto
259,260.0,Eyes Without a Face,1960.0,Georges Franju,"France,",tt0053459,Eyes Without a Face,1960.0,112.0,auto
263,264.0,The Making of Fanny and Alexander,1982.0,Ingmar Bergman,"Sweden,",tt0090955,The Making of Fanny and Alexander,1984.0,94.0,auto
264,265.0,Short Cuts,1993.0,Robert Altman,"United States,",tt0108122,Short Cuts,1993.0,112.0,auto
265,266.0,The King of Kings,1927.0,Cecil B. DeMille,"United States,",tt0018054,The King of Kings,1927.0,112.0,auto
266,267.0,Kagemusha,1980.0,Akira Kurosawa,"Japan,",tt0080979,Kagemusha: The Shadow Warrior,1980.0,112.0,auto
267,268.0,Youth of the Beast,1963.0,Seijun Suzuki,"Japan,",tt0057697,Youth of the Beast,1963.0,112.0,auto
268,269.0,Fighting Elegy,1966.0,Seijun Suzuki,"Japan,",tt0060586,Fighting Elegy,1966.0,112.0,auto
269,270.0,Casque d’or,1952.0,Jacques Becker,"France,",tt0043386,Casque d'Or,1952.0,112.0,auto
270,271.0,Touchez pas au grisbi,1954.0,Jacques Becker,"France,",tt0046451,Don't Touch the Loot,1954.0,112.0,auto
271,272.0,La commare secca,1962.0,Bernardo Bertolucci,"Italy,",tt0055858,The Grim Reaper,1962.0,112.0,auto
272,273.0,Thieves’ Highway,1949.0,Jules Dassin,"United States,",tt0041958,Thieves' Highway,1949.0,112.0,auto
273,274.0,Night and the City,1950.0,Jules Dassin,"United States,",tt0042788,Night and the City,1950.0,112.0,auto
274,275.0,Tout va bien,1972.0,Jean-Luc Godard and Jean-Pierre Gorin,"France,",tt0069398,All's Well,1972.0,112.0,auto
275,276.0,The River,1951.0,Jean Renoir,"France,",tt0043972,The River,1951.0,112.0,auto
276,277.0,My Own Private Idaho,1991.0,Gus Van Sant,"United States,",tt0102494,My Own Private Idaho,1991.0,112.0,auto
277,278.0,L’eclisse,1962.0,Michelangelo Antonioni,"Italy,",tt0056736,L'Eclisse,1962.0,112.0,auto
278,279.0,Young Törless,1966.0,Volker Schlöndorff,"Germany,",tt0060574,Young Törless,1966.0,112.0,auto
279,280.0,The Sword of Doom,1966.0,Kihachi Okamoto,"Japan,",tt0060277,The Sword of Doom,1966.0,112.0,auto
280,281.0,Jules and Jim,1962.0,François Truffaut,"France,",tt0055032,Jules and Jim,1962.0,112.0,auto
282,283.0,A Generation,1955.0,Andrzej Wajda,"Poland,",tt0048500,A Generation,1955.0,112.0,auto
283,284.0,Kanal,1957.0,Andrzej Wajda,"Poland,",tt0050585,Kanal,1957.0,112.0,auto
284,285.0,Ashes and Diamonds,1958.0,Andrzej Wajda,"Poland,",tt0052080,Ashes and Diamonds,1958.0,112.0,auto
285,286.0,Divorce Italian Style,1961.0,Pietro Germi,"Italy,",tt0055913,Divorce Italian Style,1961.0,112.0,auto
286,287.0,Burden of Dreams,1982.0,Les Blank,"United States,",tt0083702,Burden of Dreams,1982.0,112.0,auto
287,288.0,F for Fake,1975.0,Orson Welles,"United States,",tt0072962,F for Fake,1973.0,94.0,auto
288,289.0,Hoop Dreams,1994.0,Steve James,"United States,",tt0110057,Hoop Dreams,1994.0,112.0,auto
289,290.0,The Phantom of Liberty,1974.0,Luis Buñuel,"France,",tt0071487,The Phantom of Liberty,1974.0,112.0,auto
290,291.0,Heaven Can Wait,1943.0,Ernst Lubitsch,"United States,",tt0035979,Heaven Can Wait,1943.0,112.0,auto
291,292.0,Unfaithfully Yours,1948.0,Preston Sturges,"United States,",tt0040919,Unfaithfully Yours,1948.0,112.0,auto
292,293.0,The Flowers of St. Francis,1950.0,Roberto Rossellini,"Italy,",tt0042477,The Flowers of St. Francis,1950.0,112.0,auto
293,294.0,The Browning Version,1951.0,Anthony Asquith,"United Kingdom,",tt0043362,The Browning Version,1951.0,112.0,auto
294,295.0,Crazed Fruit,1956.0,Kô Nakahira,"Japan,",tt0160440,Crazed Fruit,1956.0,112.0,auto
295,296.0,Le notti bianche,1957.0,Luchino Visconti,"Italy,",tt0050782,White Nights,1957.0,112.0,auto
296,297.0,Au hasard Balthazar,1966.0,Robert Bresson,"France,",tt0060138,Au hasard Balthazar,1966.0,112.0,auto
297,298.0,Gate of Flesh,1964.0,Seijun Suzuki,"Japan,",tt0058409,Gate of Flesh,1964.0,112.0,auto
298,299.0,Story of a Prostitute,1965.0,Seijun Suzuki,"Japan,",tt0059715,Story of a Prostitute,1965.0,112.0,auto
299,300.0,The Life Aquatic with Steve Zissou,2004.0,Wes Anderson,"United States,",tt0362270,The Life Aquatic with Steve Zissou,2004.0,112.0,auto
300,301.0,An Angel at My Table,1990.0,Jane Campion,"New Zealand,",tt0099040,An Angel at My Table,1990.0,112.0,auto
301,302.0,Harakiri,1962.0,Masaki Kobayashi,"Japan,",tt0056058,Harakiri,1962.0,112.0,auto
302,303.0,Bad Timing,1980.0,Nicolas Roeg,"United Kingdom,",tt0080408,Bad Timing,1980.0,112.0,auto
303,304.0,The Man Who Fell to Earth,1976.0,Nicolas Roeg,"United States,",tt0074851,The Man Who Fell to Earth,1976.0,112.0,auto
304,305.0,Boudu Saved from Drowning,1932.0,Jean Renoir,"France,",tt0022718,Boudu Saved from Drowning,1932.0,112.0,auto
305,306.0,Le samouraï,1967.0,Jean-Pierre Melville,"France,",tt0062229,Le Samouraï,1967.0,112.0,auto
306,307.0,Naked,1993.0,Mike Leigh,"United Kingdom,",tt0107653,Naked,1993.0,112.0,auto
307,308.0,Masculin féminin,1966.0,Jean-Luc Godard,"France,",tt0060675,Masculine Feminine,1966.0,112.0,auto
308,309.0,Ugetsu,1953.0,Kenji Mizoguchi,"Japan,",tt0046478,Ugetsu,1953.0,112.0,auto
309,310.0,Samurai Rebellion,1967.0,Masaki Kobayashi,"Japan,",tt0061847,Samurai Rebellion,1967.0,112.0,auto
310,311.0,Sword of the Beast,1965.0,Hideo Gosha,"Japan,",tt0200768,Sword of the Beast,1965.0,112.0,auto
311,312.0,Samurai Spy,1965.0,Masahiro Shinoda,"Japan,",tt0059303,Samurai Spy,1965.0,112.0,auto
312,313.0,Kill!,1968.0,Kihachi Okamoto,"Japan,",tt0063186,Kill!,1968.0,112.0,auto
313,314.0,Pickpocket,1959.0,Robert Bresson,"France,",tt0053168,Pickpocket,1959.0,112.0,auto
314,315.0,Shoot the Piano Player,1960.0,François Truffaut,"France,",tt0054389,Shoot the Piano Player,1960.0,112.0,auto
315,316.0,Ran,1985.0,Akira Kurosawa,"Japan,",tt0089881,Ran,1985.0,112.0,auto
316,317.0,The Tales of Hoffmann,1951.0,Michael Powell and Emeric Pressburger,"United Kingdom,",tt0044103,The Tales of Hoffmann,1951.0,112.0,auto
317,318.0,Forbidden Games,1952.0,René Clément,"France,",tt0043686,Forbidden Games,1952.0,112.0,auto
318,319.0,The Bad Sleep Well,1960.0,Akira Kurosawa,"Japan,",tt0054460,The Bad Sleep Well,1960.0,112.0,auto
319,320.0,Young Mr. Lincoln,1939.0,John Ford,"United States,",tt0032155,Young Mr. Lincoln,1939.0,112.0,auto
320,321.0,The Virgin Spring,1960.0,Ingmar Bergman,"Sweden,",tt0053976,The Virgin Spring,1960.0,112.0,auto
322,323.0,The Children Are Watching Us,1944.0,Vittorio De Sica,"Italy,",tt0034493,The Children Are Watching Us,1943.0,106.0,auto
323,324.0,La bête humaine,1938.0,Jean Renoir,"France,",tt0029957,The Human Beast,1938.0,112.0,auto
324,325.0,Kind Hearts and Coronets,1949.0,Robert Hamer,"United Kingdom,",tt0041546,Kind Hearts and Coronets,1949.0,112.0,auto
325,326.0,Metropolitan,1990.0,Whit Stillman,"United States,",tt0100142,Metropolitan,1990.0,112.0,auto
327,328.0,Murmur of the Heart,1971.0,Louis Malle,"France,",tt0067778,Murmur of the Heart,1971.0,112.0,auto
328,329.0,"Lacombe, Lucien",1974.0,Louis Malle,"France,",tt0071733,"Lacombe, Lucien",1974.0,112.0,auto
329,330.0,Au revoir les enfants,1987.0,Louis Malle,"France,",tt0092593,Au Revoir les Enfants,1987.0,112.0,auto
330,331.0,Late Spring,1949.0,Yasujiro Ozu,"Japan,",tt0041154,Late Spring,1949.0,112.0,auto
331,332.0,Viridiana,1961.0,Luis Buñuel,"Spain,",tt0055601,Viridiana,1961.0,112.0,auto
332,333.0,Fists in the Pocket,1965.0,Marco Bellocchio,"Italy,",tt0059619,Fists in the Pocket,1965.0,112.0,auto
333,334.0,Harlan County USA,1976.0,Barbara Kopple,"United States,",tt0074605,Harlan County U.S.A.,1976.0,95.33333333333334,auto
334,335.0,Elevator to the Gallows,1958.0,Louis Malle,"France,",tt0051378,Elevator to the Gallows,1958.0,112.0,auto
335,336.0,Dazed and Confused,1993.0,Richard Linklater,"United States,",tt0106677,Dazed and Confused,1993.0,112.0,auto
336,337.0,À nos amours,1983.0,Maurice Pialat,"France,",tt0086650,To Our Loves,1983.0,112.0,auto
337,338.0,Equinox,1970.0,Jack Woods,"United States,",tt0067055,Equinox,1970.0,112.0,auto
338,339.0,Yi Yi,2000.0,Edward Yang,"Taiwan,",tt0244316,Yi Yi,2000.0,112.0,auto
339,340.0,Koko: A Talking Gorilla,1978.0,Barbet Schroeder,"France,",tt0076097,Koko: A Talking Gorilla,1978.0,112.0,auto
340,341.0,A Canterbury Tale,1944.0,Michael Powell and Emeric Pressburger,"United Kingdom,",tt0036695,A Canterbury Tale,1944.0,112.0,auto
343,344.0,Suzanne’s Career,1963.0,Eric Rohmer,"France,",tt0056910,Suzanne's Career,1963.0,112.0,auto
344,345.0,My Night at Maud’s,1969.0,Eric Rohmer,"France,",tt0064612,My Night at Maud's,1969.0,112.0,auto
345,346.0,La collectionneuse,1967.0,Eric Rohmer,"France,",tt0061495,The Collector,1967.0,112.0,auto
346,347.0,Claire’s Knee,1970.0,Eric Rohmer,"France,",tt0065772,Claire's Knee,1970.0,112.0,auto
347,348.0,Love in the Afternoon,1972.0,Eric Rohmer,"France,",tt0068205,Love in the Afternoon,1972.0,112.0,auto
348,349.0,Kicking and Screaming,1995.0,Noah Baumbach,"United States,",tt0113537,Kicking and Screaming,1995.0,112.0,auto
349,350.0,Seduced and Abandoned,1964.0,Pietro Germi,"Italy,",tt0058564,Seduced and Abandoned,1964.0,112.0,auto
350,351.0,The Spirit of the Beehive,1973.0,Víctor Erice,"Spain,",tt0070040,The Spirit of the Beehive,1973.0,112.0,auto
351,352.0,Jigoku,1960.0,Nobuo Nakagawa,"Japan,",tt0154683,The Sinners of Hell,1960.0,112.0,auto
352,353.0,Sólo con tu pareja,1991.0,Alfonso Cuarón,"Mexico,",tt0102958,Love in the Time of Hysteria,1991.0,112.0,auto
353,354.0,"Clean, Shaven",1994.0,Lodge Kerrigan,"United States,",tt0106579,"Clean, Shaven",1993.0,106.0,auto
354,355.0,Hands over the City,1963.0,Francesco Rosi,"Italy,",tt0057286,Hands Over the City,1963.0,112.0,auto
355,356.0,Sweetie,1989.0,Jane Campion,"New Zealand,",tt0098725,Sweetie,1989.0,112.0,auto
356,357.0,The Fallen Idol,1948.0,Carol Reed,"United Kingdom,",tt0040338,The Fallen Idol,1948.0,112.0,auto
357,358.0,Pandora’s Box,1929.0,G. W. Pabst,"Germany,",tt0018737,Pandora's Box,1929.0,100.0,auto
358,359.0,The Double Life of Véronique,1991.0,Krzysztof Kieślowski,"France,",tt0101765,The Double Life of Véronique,1991.0,100.0,auto
360,361.0,The Beales of Grey Gardens,2006.0,Albert Maysles and David Maysles,"United States,",tt0839739,The Beales of Grey Gardens,2006.0,112.0,auto
361,362.0,Border Radio,1987.0,"Allison Anders, Dean Lent, and Kurt Voss","United States,",tt0090766,Border Radio,1987.0,112.0,auto
362,363.0,Mouchette,1967.0,Robert Bresson,"France,",tt0061996,Mouchette,1967.0,112.0,auto
364,365.0,First Man into Space,1959.0,Robert Day,"United States,",tt0052805,First Man Into Space,1959.0,112.0,auto
365,366.0,The Atomic Submarine,1959.0,Spencer G. Bennet,"United States,",tt0052587,The Atomic Submarine,1959.0,107.0,auto
366,367.0,The Haunted Strangler,1958.0,Robert Day,"United States,",tt0051706,The Haunted Strangler,1958.0,112.0,auto
367,368.0,Corridors of Blood,1959.0,Robert Day,"United States,",tt0051542,Corridors of Blood,1958.0,106.0,auto
369,370.0,The Emperor Jones,1933.0,Dudley Murphy,"United States,",tt0023985,The Emperor Jones,1933.0,112.0,auto
370,371.0,Body and Soul,1925.0,Oscar Micheaux,"United States,",tt0015634,Body and Soul,1925.0,112.0,auto
371,372.0,Sanders of the River,1935.0,Zoltán Korda,"United Kingdom,",tt0026966,Sanders of the River,1935.0,107.0,auto
372,373.0,The Proud Valley,1940.0,Pen Tennyson,"United Kingdom,",tt0031828,The Tunnel,1940.0,112.0,auto
373,374.0,Bicycle Thieves,1948.0,Vittorio De Sica,"Italy,",tt0040522,Bicycle Thieves,1948.0,112.0,auto
374,375.0,Green for Danger,1946.0,Sidney Gilliat,"United Kingdom,",tt0038577,Green for Danger,1946.0,112.0,auto
375,376.0,49th Parallel,1941.0,Michael Powell,"United Kingdom,",tt0033627,The Invaders,1941.0,112.0,auto
376,377.0,When a Woman Ascends the Stairs,1960.0,Mikio Naruse,"Japan,",tt0054144,When a Woman Ascends the Stairs,1960.0,112.0,auto
377,378.0,Fires on the Plain,1959.0,Kon Ichikawa,"Japan,",tt0053121,Fires on the Plain,1959.0,112.0,auto
378,379.0,The Burmese Harp,1956.0,Kon Ichikawa,"Japan,",tt0049012,The Burmese Harp,1956.0,112.0,auto
379,380.0,The Naked City,1948.0,Jules Dassin,"United States,",tt0040636,The Naked City,1948.0,112.0,auto
380,381.0,La haine,1995.0,Mathieu Kassovitz,"France,",tt0113247,La haine,1995.0,112.0,auto
381,382.0,Overlord,1975.0,Stuart Cooper,"United Kingdom,",tt0073502,Overlord,1975.0,112.0,auto
382,383.0,Brute Force,1947.0,Jules Dassin,"United States,",tt0039224,Brute Force,1947.0,112.0,auto
383,384.0,Vengeance Is Mine,1979.0,Shohei Imamura,"Japan,",tt0079182,Vengeance Is Mine,1979.0,100.0,auto
384,385.0,Army of Shadows,1969.0,Jean-Pierre Melville,"France,",tt0064040,Army of Shadows,1969.0,112.0,auto
385,386.0,Sansho the Bailiff,1954.0,Kenji Mizoguchi,"Japan,",tt0047445,Sansho the Bailiff,1954.0,112.0,auto
387,388.0,The Two of Us,1967.0,Claude Berri,"France,",tt0063771,The Two of Us,1967.0,112.0,auto
388,389.0,WR: Mysteries of the Organism,1971.0,Dušan Makavejev,"Yugoslavia,",tt0067958,WR: Mysteries of the Organism,1971.0,107.0,auto
389,390.0,Sweet Movie,1974.0,Dušan Makavejev,"France,",tt0072235,Sweet Movie,1974.0,107.0,auto
390,391.0,If....,1969.0,Lindsay Anderson,"United Kingdom,",tt0063850,If....,1968.0,106.0,auto
392,393.0,Pitfall,1962.0,Hiroshi Teshigahara,"Japan,",tt0203612,Pitfall,1962.0,112.0,auto
393,394.0,Woman in the Dunes,1964.0,Hiroshi Teshigahara,"Japan,",tt0058625,Woman in the Dunes,1964.0,112.0,auto
394,395.0,The Face of Another,1966.0,Hiroshi Teshigahara,"Japan,",tt0061065,The Face of Another,1966.0,112.0,auto
395,396.0,Ace in the Hole,1951.0,Billy Wilder,"United States,",tt0043338,Ace in the Hole,1951.0,112.0,auto
396,397.0,Ivan’s Childhood,1962.0,Andrei Tarkovsky,"Soviet Union,",tt0056111,Ivan's Childhood,1962.0,112.0,auto
397,398.0,Les enfants terribles,1950.0,Jean-Pierre Melville,"France,",tt0042436,The Terrible Children,1950.0,112.0,auto
398,399.0,House of Games,1987.0,David Mamet,"United States,",tt0093223,House of Games,1987.0,112.0,auto
399,400.0,Stranger Than Paradise,1984.0,Jim Jarmusch,"United States,",tt0088184,Stranger Than Paradise,1984.0,112.0,auto
400,401.0,Night on Earth,1991.0,Jim Jarmusch,"United States,",tt0102536,Night on Earth,1991.0,112.0,auto
401,402.0,The Milky Way,1969.0,Luis Buñuel,"France,",tt0066534,The Milky Way,1969.0,112.0,auto
402,403.0,Cría cuervos . . .,1976.0,Carlos Saura,"Spain,",tt0074360,Cría Cuervos,1976.0,112.0,auto
403,404.0,Robinson Crusoe on Mars,1964.0,Byron Haskin,"United States,",tt0058530,Robinson Crusoe on Mars,1964.0,112.0,auto
404,405.0,The Threepenny Opera,1931.0,G. W. Pabst,"Germany,",tt0021818,The Threepenny Opera,1931.0,100.0,auto
406,407.0,Mala Noche,1985.0,Gus Van Sant,"United States,",tt0089537,Mala Noche,1986.0,106.0,auto
407,408.0,Breathless,1960.0,Jean-Luc Godard,"France,",tt0053472,Breathless,1960.0,112.0,auto
408,409.0,Days of Heaven,1978.0,Terrence Malick,"United States,",tt0077405,Days of Heaven,1978.0,112.0,auto
409,410.0,Under the Volcano,1984.0,John Huston,"United States,",tt0088322,Under the Volcano,1984.0,112.0,auto
411,412.0,Sawdust and Tinsel,1953.0,Ingmar Bergman,"Sweden,",tt0045848,Sawdust and Tinsel,1953.0,112.0,auto
412,413.0,Drunken Angel,1948.0,Akira Kurosawa,"Japan,",tt0040979,Drunken Angel,1948.0,112.0,auto
413,414.0,Two-Lane Blacktop,1971.0,Monte Hellman,"United States,",tt0067893,Two-Lane Blacktop,1971.0,112.0,auto
414,415.0,The Naked Prey,1965.0,Cornel Wilde,"United States,",tt0060736,The Naked Prey,1965.0,112.0,auto
415,416.0,Miss Julie,1951.0,Alf Sjöberg,"Sweden,",tt0043567,Miss Julie,1951.0,112.0,auto
416,417.0,This Sporting Life,1963.0,Lindsay Anderson,"United Kingdom,",tt0057578,This Sporting Life,1963.0,112.0,auto
418,419.0,La Pointe Courte,1955.0,Agnès Varda,"France,",tt0048499,La Pointe Courte,1955.0,112.0,auto
419,420.0,Le bonheur,1965.0,Agnès Varda,"France,",tt0058985,Happiness,1965.0,112.0,auto
420,421.0,Pierrot le fou,1965.0,Jean-Luc Godard,"France,",tt0059592,Pierrot le Fou,1965.0,112.0,auto
421,422.0,The Last Emperor,1987.0,Bernardo Bertolucci,"China,",tt0093389,The Last Emperor,1987.0,112.0,auto
422,423.0,Walker,1987.0,Alex Cox,"United States,",tt0096409,Walker,1987.0,112.0,auto
423,424.0,Mafioso,1962.0,Alberto Lattuada,"Italy,",tt0056210,Mafioso,1962.0,112.0,auto
424,425.0,Antonio Gaudí,1984.0,Hiroshi Teshigahara,"Japan,",tt0086907,Antonio Gaudí,1984.0,112.0,auto
425,426.0,The Ice Storm,1997.0,Ang Lee,"United States,",tt0119349,The Ice Storm,1997.0,112.0,auto
426,427.0,Death of a Cyclist,1955.0,Juan Antonio Bardem,"Spain,",tt0048394,Death of a Cyclist,1955.0,112.0,auto
427,428.0,Blast of Silence,1961.0,Allen Baron,"United States,",tt0054687,Blast of Silence,1961.0,112.0,auto
428,429.0,The Lovers,1958.0,Louis Malle,"France,",tt0052556,The Lovers,1958.0,112.0,auto
429,430.0,The Fire Within,1963.0,Louis Malle,"France,",tt0057058,The Fire Within,1963.0,112.0,auto
430,431.0,The Thief of Bagdad,1940.0,"Ludwig Berger, Michael Powell, and Tim Whelan","United Kingdom,",tt0033152,The Thief of Bagdad,1940.0,112.0,auto
431,432.0,Mishima: A Life in Four Chapters,1985.0,Paul Schrader,"United States,",tt0089603,Mishima: A Life in Four Chapters,1985.0,112.0,auto
433,434.0,Classe tous risques,1960.0,Claude Sautet,"France,",tt0052698,The Big Risk,1960.0,112.0,auto
434,435.0,The Furies,1950.0,Anthony Mann,"United States,",tt0042490,The Furies,1950.0,112.0,auto
435,436.0,Before the Rain,1994.0,Milcho Manchevski,"Republic of Macedonia,",tt0110882,Before the Rain,1994.0,112.0,auto
436,437.0,Vampyr,1932.0,Carl Th. Dreyer,"Denmark,",tt0023649,Vampyr,1932.0,107.0,auto
437,438.0,Mon oncle Antoine,1971.0,Claude Jutra,"Canada,",tt0067439,My Uncle Antoine,1971.0,112.0,auto
438,439.0,Trafic,1971.0,Jacques Tati,"France,",tt0069400,Traffic,1971.0,112.0,auto
439,440.0,Brand upon the Brain!,2006.0,Guy Maddin,"Canada,",tt0443455,Brand Upon the Brain!,2006.0,112.0,auto
440,441.0,The Small Back Room,1949.0,Michael Powell and Emeric Pressburger,"United Kingdom,",tt0041886,The Small Back Room,1949.0,112.0,auto
441,442.0,Twenty-Four Eyes,1954.0,Keisuke Kinoshita,"Japan,",tt0047281,Twenty-Four Eyes,1954.0,112.0,auto
442,443.0,La ronde,1950.0,Max Ophuls,"France,",tt0042906,La Ronde,1950.0,100.0,auto
443,444.0,Le plaisir,1952.0,Max Ophuls,"France,",tt0045034,Le Plaisir,1952.0,100.0,auto
444,445.0,The Earrings of Madame de . . .,1953.0,Max Ophuls,"France,",tt0046022,The Earrings of Madame De...,1953.0,100.0,auto
445,446.0,An Autumn Afternoon,1962.0,Yasujiro Ozu,"Japan,",tt0056444,An Autumn Afternoon,1962.0,112.0,auto
446,447.0,Le doulos,1962.0,Jean-Pierre Melville,"France,",tt0054821,Le Doulos,1962.0,112.0,auto
447,448.0,Le deuxième souffle,1966.0,Jean-Pierre Melville,"France,",tt0060305,Le deuxième souffle,1966.0,112.0,auto
448,449.0,Missing,1982.0,Costa-Gavras,"United States,",tt0084335,Missing,1982.0,112.0,auto
449,450.0,Bottle Rocket,1996.0,Wes Anderson,"United States,",tt0115734,Bottle Rocket,1996.0,112.0,auto
450,451.0,Fanfan la Tulipe,1952.0,Christian-Jaque,"France,",tt0044602,Fanfan la Tulipe,1952.0,112.0,auto
451,452.0,The Spy Who Came in from the Cold,1965.0,Martin Ritt,"United States,",tt0059749,The Spy Who Came in from the Cold,1965.0,112.0,auto
452,453.0,Chungking Express,1994.0,Wong Kar Wai,"Hong Kong,",tt0109424,Chungking Express,1994.0,112.0,auto
453,454.0,Europa,1991.0,Lars von Trier,"Denmark,",tt0101829,Europa,1991.0,112.0,auto
454,455.0,White Dog,1982.0,Samuel Fuller,"United States,",tt0084899,White Dog,1982.0,112.0,auto
455,456.0,The Taking of Power by Louis XIV,1966.0,Roberto Rossellini,"Italy,",tt0060860,The Taking of Power by Louis XIV,1966.0,112.0,auto
456,457.0,Magnificent Obsession,1954.0,Douglas Sirk,"United States,",tt0047203,Magnificent Obsession,1954.0,112.0,auto
457,458.0,El Norte,1983.0,Gregory Nava,"Guatemala,",tt0085482,El Norte,1983.0,112.0,auto
458,459.0,The Exterminating Angel,1962.0,Luis Buñuel,"Mexico,",tt0056732,The Exterminating Angel,1962.0,112.0,auto
459,460.0,Simon of the Desert,1965.0,Luis Buñuel,"Mexico,",tt0059719,Simon of the Desert,1965.0,112.0,auto
460,461.0,Hobson’s Choice,1954.0,David Lean,"United Kingdom,",tt0047094,Hobson's Choice,1954.0,112.0,auto
461,462.0,The Last Metro,1980.0,François Truffaut,"France,",tt0080610,The Last Metro,1980.0,112.0,auto
462,463.0,Il Generale Della Rovere,1959.0,Roberto Rossellini,"Italy,",tt0053856,General Della Rovere,1959.0,112.0,auto
463,464.0,Danton,1983.0,Andrzej Wajda,"France,",tt0083789,Danton,1983.0,112.0,auto
464,465.0,Dodes’ka-den,1970.0,Akira Kurosawa,"Japan,",tt0065649,Dodes'ka-den,1970.0,112.0,auto
465,466.0,In the Realm of the Senses,1976.0,Nagisa Oshima,"Japan,",tt0074102,In the Realm of the Senses,1976.0,112.0,auto
466,467.0,Empire of Passion,1978.0,Nagisa Oshima,"Japan,",tt0077132,Empire of Passion,1978.0,112.0,auto
468,469.0,The Hit,1984.0,Stephen Frears,"United Kingdom,",tt0087414,The Hit,1984.0,112.0,auto
469,470.0,Wise Blood,1979.0,John Huston,"United States,",tt0080140,Wise Blood,1979.0,112.0,auto
471,472.0,Pigs and Battleships,1962.0,Shohei Imamura,"Japan,",tt0054709,Pigs and Battleships,1961.0,94.0,auto
472,473.0,The Insect Woman,1963.0,Shohei Imamura,"Japan,",tt0057363,The Insect Woman,1963.0,100.0,auto
473,474.0,Intentions of Murder,1964.0,Shohei Imamura,"Japan,",tt0057829,Intentions of Murder,1964.0,100.0,auto
474,475.0,The Friends of Eddie Coyle,1973.0,Peter Yates,"United States,",tt0070077,The Friends of Eddie Coyle,1973.0,112.0,auto
475,476.0,The Curious Case of Benjamin Button,2008.0,David Fincher,"United States,",tt0421715,The Curious Case of Benjamin Button,2008.0,112.0,auto
476,477.0,Bergman Island,2006.0,Marie Nyreröd,"Sweden,",tt0469772,Bergman Island,2004.0,94.0,auto
477,478.0,Last Year at Marienbad,1961.0,Alain Resnais,"France,",tt0054632,Last Year at Marienbad,1961.0,112.0,auto
478,479.0,My Dinner with André,1981.0,Louis Malle,"United States,",tt0082783,My Dinner with Andre,1981.0,109.43589743589743,auto
480,481.0,Made in U.S.A,1966.0,Jean-Luc Godard,"France,",tt0060647,Made in U.S.A,1966.0,112.0,auto
481,482.0,2 or 3 Things I Know About Her,1967.0,Jean-Luc Godard,"France,",tt0060304,2 or 3 Things I Know About Her,1967.0,112.0,auto
482,483.0,Repulsion,1965.0,Roman Polanski,"United Kingdom,",tt0059646,Repulsion,1965.0,112.0,auto
483,484.0,"Jeanne Dielman, 23, quai du Commerce, 1080 Bruxelles",1975.0,Chantal Akerman,"France,",tt0073198,"Jeanne Dielman, 23, quai du Commerce, 1080 Bruxelles",1975.0,112.0,auto
484,485.0,The Last Days of Disco,1998.0,Whit Stillman,"United States,",tt0120728,The Last Days of Disco,1998.0,112.0,auto
485,486.0,Homicide,1991.0,David Mamet,"United States,",tt0102048,Homicide,1991.0,112.0,auto
486,487.0,That Hamilton Woman,1941.0,Alexander Korda,"United Kingdom,",tt0034272,That Hamilton Woman,1941.0,112.0,auto
487,488.0,Howards End,1992.0,James Ivory,"United Kingdom,",tt0104454,Howards End,1992.0,112.0,auto
488,489.0,Monsoon Wedding,2001.0,Mira Nair,"India,",tt0265343,Monsoon Wedding,2001.0,112.0,auto
489,490.0,Wings of Desire,1987.0,Wim Wenders,"Germany,",tt0093191,Wings of Desire,1987.0,112.0,auto
490,491.0,Z,1969.0,Costa-Gavras,"Greece,",tt0065234,Z,1969.0,112.0,auto
491,492.0,A Christmas Tale,2008.0,Arnaud Desplechin,"France,",tt0993789,A Christmas Tale,2008.0,112.0,auto
492,493.0,Gomorrah,2008.0,Matteo Garrone,"Italy,",tt0929425,Gomorrah,2008.0,112.0,auto
